date,rainfall_mm,depth_to_groundwater_m,temperature_C,drainage_m3,river_hydrometry_m
23/09/2014,0.0,-20.89,19.0,-26325.216,2.7
24/09/2014,1.6,-20.94,14.6,-25762.752,2.6
25/09/2014,2.7,-20.9,18.5,-25284.96,2.5
26/09/2014,0.0,-20.9,18.3,-24724.224,2.5
27/09/2014,0.0,-21.0,17.2,-28346.112,2.4
28/09/2014,0.0,-21.02,17.8,-26165.376,2.4
29/09/2014,0.0,-20.99,18.0,-26180.928,2.4
30/09/2014,0.0,-20.98,18.5,-25810.272,2.4
01/10/2014,5.1,-20.99,18.3,-25497.504,2.5
02/10/2014,0.0,-20.93,18.8,-24498.72,2.5
03/10/2014,0.0,-20.94,19.1,-26032.32,2.5
04/10/2014,0.0,-20.98,17.5,-27749.952,2.5
05/10/2014,0.0,-20.95,17.1,-24344.928,2.5
06/10/2014,0.0,-20.96,17.2,-25609.824,2.5
07/10/2014,0.0,-21.02,17.7,-26076.384,2.5
08/10/2014,0.0,-21.03,19.5,-25989.984,2.5
09/10/2014,0.0,-21.08,19.1,-26658.72,2.5
10/10/2014,0.0,-21.06,20.0,-26170.56,2.5
11/10/2014,0.0,-21.11,19.3,-28159.488,2.5
12/10/2014,0.0,-21.08,20.9,-25622.784,2.5
13/10/2014,1.6,-21.05,21.2,-24850.368,2.5
14/10/2014,0.0,-20.99,19.2,-23499.072,2.5
15/10/2014,0.0,-21.03,20.7,-27699.84,2.5
16/10/2014,1.8,-21.09,21.2,-28108.512,2.5
17/10/2014,0.0,-21.16,21.5,-28591.488,2.5
18/10/2014,0.0,-21.2,21.3,-29205.792,2.5
19/10/2014,0.0,-21.24,19.4,-29060.64,2.5
20/10/2014,0.0,-21.2,18.6,-27886.464,2.5
21/10/2014,0.0,-21.16,18.8,-27777.6,2.5
22/10/2014,3.7,-21.13,14.5,-27223.776,2.6
23/10/2014,3.1,-21.21,8.5,-27205.632,2.6
24/10/2014,0.0,-21.25,13.4,-27458.784,2.6
25/10/2014,0.0,-21.33,12.6,-29194.56,2.6
26/10/2014,0.0,-21.39,11.4,-29018.304,2.6
27/10/2014,0.0,-21.38,11.5,-28702.08,2.6
28/10/2014,0.0,-21.38,11.5,-29096.064,2.6
29/10/2014,0.0,-21.35,11.0,-28067.904,2.6
30/10/2014,0.0,-21.38,11.4,-27228.096,2.6
31/10/2014,0.0,-21.41,11.8,-28843.776,2.6
01/11/2014,0.0,-21.44,13.1,-30274.56,2.6
02/11/2014,0.0,-21.43,10.2,-29068.416,2.6
03/11/2014,0.0,-21.39,11.1,-27201.312,2.7
04/11/2014,0.0,-21.35,15.7,-29502.144,2.8
05/11/2014,17.8,-21.3,17.8,-23518.08,2.9
06/11/2014,36.3,-21.47,15.1,-19879.776,3.0
07/11/2014,7.6,-21.4,14.5,-28427.328,3.0
08/11/2014,0.0,-21.44,14.9,-30382.56,3.0
09/11/2014,0.1,-21.46,15.4,-28936.224,3.0
10/11/2014,1.7,-21.45,14.4,-27269.568,3.0
11/11/2014,0.1,-21.34,13.2,-27185.76,3.0
12/11/2014,3.3,-21.31,12.3,-27076.032,2.9
13/11/2014,0.0,-21.34,13.8,-28190.592,2.7
14/11/2014,0.0,-21.45,11.4,-28731.456,2.7
15/11/2014,4.5,-21.4,12.6,-28706.4,2.7
16/11/2014,19.4,-21.4,12.8,-26839.296,2.9
17/11/2014,32.8,-21.36,10.2,-26764.992,3.4
18/11/2014,0.1,-21.41,13.1,-28253.664,3.6
19/11/2014,1.2,-21.43,11.4,-26865.216,3.7
20/11/2014,0.1,-21.54,5.6,-26420.256,3.6
21/11/2014,0.0,-21.5,6.6,-25557.984,3.4
22/11/2014,0.0,-21.47,11.7,-28321.92,3.3
23/11/2014,0.0,-21.47,10.6,-26297.568,3.3
24/11/2014,0.1,-21.47,8.5,-25584.768,3.1
25/11/2014,0.1,-21.46,9.2,-26904.96,2.9
26/11/2014,0.7,-21.45,12.3,-27803.52,2.9
27/11/2014,14.6,-21.43,12.3,-27189.216,3.0
28/11/2014,0.1,-21.44,9.6,-28791.936,3.1
29/11/2014,0.9,-21.51,9.8,-30163.968,3.0
30/11/2014,0.2,-21.44,13.8,-28543.104,3.0
01/12/2014,0.7,-21.38,15.2,-27161.568,3.0
02/12/2014,0.3,-21.42,9.8,-26842.752,3.0
03/12/2014,5.2,-21.4,12.1,-25772.256,3.0
04/12/2014,32.6,-21.44,12.2,-27050.976,3.1
05/12/2014,0.6,-21.46,9.6,-27669.6,3.1
06/12/2014,0.1,-21.47,10.0,-27836.352,3.1
07/12/2014,3.2,-21.43,9.8,-26525.664,3.1
08/12/2014,0.0,-21.43,8.2,-26684.64,3.0
09/12/2014,0.0,-21.44,7.6,-26166.24,3.0
10/12/2014,0.0,-21.49,7.7,-28184.544,2.9
11/12/2014,0.0,-21.48,3.9,-27779.328,2.9
12/12/2014,0.0,-21.48,2.6,-27243.648,2.9
13/12/2014,0.0,-21.42,9.4,-27381.024,2.9
14/12/2014,0.0,-21.39,10.6,-26603.424,2.9
15/12/2014,1.6,-21.38,9.5,-26828.928,2.9
16/12/2014,1.7,-21.28,8.9,-26122.176,2.9
17/12/2014,1.5,-21.3,9.3,-27498.528,3.0
18/12/2014,0.0,-21.36,7.3,-26527.392,3.0
19/12/2014,0.1,-21.38,6.2,-27195.264,2.9
20/12/2014,0.0,-21.35,6.5,-28705.536,2.9
21/12/2014,0.0,-21.34,6.7,-25728.192,2.9
22/12/2014,0.0,-21.35,7.6,-26872.128,2.8
23/12/2014,0.0,-21.33,9.8,-27648.864,2.9
24/12/2014,0.0,-21.28,10.1,-27725.76,2.8
25/12/2014,0.0,-21.17,9.8,-22263.552,2.8
26/12/2014,0.0,-21.08,7.2,-22132.224,2.8
27/12/2014,14.2,-21.1,3.6,-27508.896,2.8
28/12/2014,1.2,-21.03,3.9,-25790.4,3.0
29/12/2014,0.0,-21.21,2.4,-27063.936,3.0
30/12/2014,0.0,-21.27,0.5,-27514.08,2.9
31/12/2014,0.1,-21.29,-0.1,-30247.776,2.9
01/01/2015,0.0,-21.32,3.4,-28664.064,2.9
02/01/2015,0.0,-21.24,6.1,-27330.048,2.8
03/01/2015,0.0,-21.22,5.4,-29812.32,2.9
04/01/2015,0.0,-21.18,11.0,-28280.448,2.8
05/01/2015,0.0,-21.27,4.9,-28127.52,2.8
06/01/2015,0.0,-21.14,3.2,-25876.8,2.8
07/01/2015,0.0,-21.2,5.8,-27009.504,2.9
08/01/2015,0.0,-21.24,7.4,-28740.096,2.8
09/01/2015,0.0,-21.23,8.9,-28386.72,2.8
10/01/2015,0.0,-21.16,7.8,-28502.496,2.8
11/01/2015,0.0,-21.06,11.9,-26857.44,2.8
12/01/2015,0.0,-21.22,5.6,-26936.064,2.8
13/01/2015,0.0,-21.21,3.1,-27795.744,2.8
14/01/2015,0.0,-21.14,6.5,-27082.944,2.8
15/01/2015,0.0,-21.13,7.3,-27123.552,2.7
16/01/2015,0.0,-21.11,6.9,-27375.84,2.8
17/01/2015,0.0,-21.08,12.1,-28178.496,2.8
18/01/2015,0.0,-21.09,8.6,-27183.168,2.7
19/01/2015,0.0,-21.09,3.9,-26663.904,2.7
20/01/2015,2.1,-21.02,6.6,-24492.672,2.8
21/01/2015,3.1,-21.04,7.9,-25954.56,2.7
22/01/2015,4.7,-21.05,8.2,-26753.76,2.8
23/01/2015,0.2,-21.04,9.3,-28179.36,2.8
24/01/2015,0.0,-21.1,8.2,-27565.056,3.0
25/01/2015,0.0,-21.13,6.4,-27349.056,3.0
26/01/2015,0.0,-21.18,4.9,-26827.2,3.0
27/01/2015,0.0,-21.17,2.8,-26647.488,3.0
28/01/2015,0.0,-21.15,3.0,-26075.52,2.9
29/01/2015,1.9,-21.08,2.0,-24355.296,2.9
30/01/2015,16.3,-20.88,6.8,-25964.928,2.9
31/01/2015,3.5,-21.02,5.2,-27420.768,3.6
01/02/2015,5.5,-21.09,3.1,-26764.128,3.1
02/02/2015,0.0,-21.16,1.0,-25234.848,3.1
03/02/2015,1.2,-21.1,3.4,-24395.904,3.0
04/02/2015,8.4,-21.04,5.9,-24389.856,3.2
05/02/2015,21.4,-21.0,6.1,-24301.728,3.5
06/02/2015,9.2,-21.04,5.8,-27349.056,3.7
07/02/2015,0.0,-21.23,5.5,-28607.04,3.7
08/02/2015,0.5,-21.15,2.7,-27031.104,3.5
09/02/2015,0.0,-21.23,3.0,-26802.144,3.3
10/02/2015,0.0,-21.18,6.8,-26698.464,3.2
11/02/2015,0.0,-21.14,8.8,-25692.768,3.1
12/02/2015,0.0,-21.12,6.2,-25467.264,3.1
13/02/2015,0.0,-21.09,5.8,-24534.144,3.1
14/02/2015,1.7,-21.06,7.7,-26263.008,3.0
15/02/2015,0.0,-21.0,6.5,-24865.92,3.0
16/02/2015,0.0,-21.01,8.8,-25602.048,3.0
17/02/2015,0.0,-21.09,9.4,-27070.848,3.0
18/02/2015,0.0,-21.17,7.8,-26960.256,3.0
19/02/2015,0.0,-21.16,5.3,-28061.856,2.9
20/02/2015,0.0,-21.09,5.2,-26373.6,2.9
21/02/2015,1.8,-20.99,7.8,-27526.176,2.9
22/02/2015,2.8,-20.87,8.6,-25089.696,2.9
23/02/2015,0.1,-20.91,9.9,-25121.664,2.9
24/02/2015,1.9,-20.86,10.7,-25072.416,2.9
25/02/2015,0.0,-20.92,9.2,-24996.384,3.3
26/02/2015,0.0,-20.97,9.5,-24826.176,3.4
27/02/2015,0.0,-20.92,8.6,-25925.184,3.1
28/02/2015,0.0,-20.99,8.0,-27867.456,3.0
01/03/2015,0.0,-20.95,7.8,-24647.328,3.0
02/03/2015,0.7,-20.89,11.2,-23424.768,3.0
03/03/2015,0.0,-20.84,13.8,-23256.288,3.0
04/03/2015,12.0,-20.89,9.7,-24155.712,3.0
05/03/2015,15.6,-20.82,5.3,-22929.696,3.4
06/03/2015,6.1,-20.9,5.7,-24036.48,3.8
07/03/2015,0.0,-20.92,7.2,-25748.928,3.5
08/03/2015,0.0,-20.83,8.2,-24045.984,3.3
09/03/2015,0.0,-20.81,8.4,-23755.68,3.2
10/03/2015,0.0,-20.85,6.8,-24982.56,3.1
11/03/2015,0.0,-20.84,8.4,-25937.28,3.1
12/03/2015,0.0,-20.8,8.4,-24983.424,3.1
13/03/2015,0.0,-20.75,8.0,-24489.216,3.0
14/03/2015,0.0,-20.79,7.8,-25852.608,3.0
15/03/2015,10.1,-20.75,8.1,-22940.928,3.0
16/03/2015,15.9,-20.75,8.9,-23370.336,3.1
17/03/2015,3.7,-20.78,11.5,-23728.032,3.3
18/03/2015,0.0,-20.84,11.6,-26795.232,3.2
19/03/2015,0.0,-20.84,10.1,-24663.744,3.1
20/03/2015,0.0,-20.84,10.0,-21949.056,3.1
21/03/2015,0.0,-20.8,9.2,-25881.12,3.0
22/03/2015,0.5,-20.74,9.0,-23792.832,3.0
23/03/2015,0.0,-20.71,13.8,-24558.336,3.0
24/03/2015,0.0,-20.71,13.9,-25422.336,2.9
25/03/2015,21.6,-20.54,12.6,-22304.16,3.0
26/03/2015,1.6,-20.68,14.9,-27416.448,3.5
27/03/2015,5.6,-20.77,10.7,-27026.784,3.5
28/03/2015,0.0,-20.78,11.8,-26843.616,3.4
29/03/2015,0.0,-20.73,11.6,-26312.256,3.2
30/03/2015,0.0,-20.67,14.5,-24852.96,3.1
31/03/2015,0.0,-20.67,14.8,-26127.36,3.1
01/04/2015,0.0,-20.7,15.6,-27446.688,3.1
02/04/2015,0.0,-20.66,12.2,-24678.432,3.0
03/04/2015,0.0,-20.73,10.9,-27033.696,3.0
04/04/2015,3.0,-20.65,10.6,-27043.2,3.0
05/04/2015,0.3,-20.57,8.6,-22579.776,3.1
06/04/2015,0.0,-20.56,7.9,-21386.592,3.0
07/04/2015,0.6,-20.67,6.2,-25584.768,3.0
08/04/2015,0.0,-20.62,9.1,-24858.144,2.9
09/04/2015,0.0,-20.64,11.4,-25801.632,2.9
10/04/2015,0.0,-20.62,12.8,-27568.512,2.9
11/04/2015,0.0,-20.64,11.9,-27863.136,2.9
12/04/2015,0.0,-20.58,14.1,-26667.36,2.9
13/04/2015,0.0,-20.58,15.3,-28042.848,2.8
14/04/2015,0.0,-20.57,16.4,-27676.512,2.8
15/04/2015,0.0,-20.56,17.0,-27789.696,2.8
16/04/2015,0.0,-20.58,17.1,-28295.136,2.8
17/04/2015,0.3,-20.54,14.7,-26863.488,2.8
18/04/2015,0.0,-20.45,14.7,-26576.64,2.8
19/04/2015,0.2,-20.52,13.2,-27557.28,2.8
20/04/2015,0.0,-20.48,13.3,-25734.24,2.8
21/04/2015,0.0,-20.58,15.7,-29480.544,2.8
22/04/2015,0.0,-20.61,16.0,-29047.68,2.7
23/04/2015,0.0,-20.51,15.8,-28069.632,2.7
24/04/2015,0.0,-20.39,16.9,-28075.68,2.7
25/04/2015,0.0,-20.41,16.8,-29100.384,0.0
26/04/2015,0.0,-20.35,17.1,-27154.656,0.0
27/04/2015,2.7,-20.26,15.6,-24995.52,0.0
28/04/2015,10.2,-20.23,12.7,-25657.344,0.0
29/04/2015,0.4,-20.28,15.8,-26785.728,0.0
30/04/2015,0.6,-20.28,15.6,-26477.28,0.0
01/05/2015,0.0,-20.23,15.7,-27179.712,0.0
02/05/2015,0.4,-20.17,18.8,-25064.64,0.0
03/05/2015,0.0,-20.2,19.4,-27105.408,0.0
04/05/2015,0.0,-20.23,21.5,-28057.536,0.0
05/05/2015,0.0,-20.24,23.2,-29104.704,0.0
06/05/2015,0.0,-20.26,22.2,-29703.456,0.0
07/05/2015,0.0,-20.26,21.3,-29380.32,0.0
08/05/2015,0.0,-20.31,19.9,-30075.84,0.0
09/05/2015,0.0,-20.33,20.2,-30513.888,0.0
10/05/2015,0.0,-20.37,21.3,-31071.168,0.0
11/05/2015,0.0,-20.37,20.3,-29198.016,0.0
12/05/2015,0.0,-20.38,21.3,-30258.144,0.0
13/05/2015,0.0,-20.4,21.1,-31345.92,0.0
14/05/2015,0.0,-20.33,20.6,-30297.888,0.0
15/05/2015,0.0,-20.33,21.5,-31325.184,0.0
16/05/2015,0.0,-20.4,17.7,-30407.616,0.0
17/05/2015,0.0,-20.36,22.8,-29692.224,0.0
18/05/2015,0.0,-20.38,22.8,-31958.496,0.0
19/05/2015,0.0,-20.44,23.0,-33829.92,0.0
20/05/2015,0.0,-20.45,20.9,-30045.6,0.0
21/05/2015,0.0,-20.44,18.1,-29742.336,0.0
22/05/2015,52.0,-20.39,11.1,-26298.432,0.0
23/05/2015,10.4,-20.36,13.1,-27857.952,0.0
24/05/2015,0.6,-20.33,15.1,-25519.968,0.0
25/05/2015,0.0,-20.3,16.5,-25574.4,0.0
26/05/2015,8.7,-20.34,16.8,-23598.432,0.0
27/05/2015,0.0,-20.36,16.3,-23870.592,0.0
28/05/2015,0.0,-20.39,17.3,-24709.536,0.0
29/05/2015,0.0,-20.4,19.6,-25536.384,0.0
30/05/2015,0.0,-20.38,20.4,-24415.776,0.0
31/05/2015,0.0,-20.35,21.3,-21479.904,0.0
01/06/2015,0.0,-20.37,22.2,-23970.816,0.0
02/06/2015,0.0,-20.4,23.5,-24921.216,0.0
03/06/2015,0.0,-20.47,24.2,-26434.944,0.0
04/06/2015,0.0,-20.55,24.6,-27652.32,0.0
05/06/2015,0.0,-20.53,25.8,-27306.72,0.0
06/06/2015,0.0,-20.58,25.6,-27508.896,0.0
07/06/2015,0.0,-20.62,24.7,-27693.792,0.0
08/06/2015,0.0,-20.6,22.4,-26258.688,0.0
09/06/2015,5.2,-20.6,21.4,-24595.488,0.0
10/06/2015,0.0,-20.61,22.9,-25284.96,0.0
11/06/2015,0.0,-20.49,23.9,-26231.04,0.0
12/06/2015,0.0,-20.49,24.2,-25068.096,0.0
13/06/2015,0.0,-20.51,24.8,-26728.704,0.0
14/06/2015,0.4,-20.42,22.5,-21347.712,0.0
15/06/2015,0.0,-20.36,22.7,-19239.552,0.0
16/06/2015,0.0,-20.37,23.6,-21288.96,0.0
17/06/2015,7.0,-20.37,19.6,-20734.272,0.0
18/06/2015,0.0,-20.44,19.9,-24185.952,0.0
19/06/2015,1.3,-20.44,20.7,-22451.904,0.0
20/06/2015,0.5,-20.44,21.1,-20228.832,0.0
21/06/2015,0.0,-20.45,20.8,-18681.408,0.0
22/06/2015,0.0,-20.45,22.4,-20934.72,0.0
23/06/2015,0.0,-20.47,24.2,-22289.472,0.0
24/06/2015,15.1,-20.49,21.0,-20348.064,0.0
25/06/2015,0.0,-20.47,20.7,-20647.872,0.0
26/06/2015,0.0,-20.51,21.8,-22751.712,0.0
27/06/2015,0.0,-20.55,23.6,-24131.52,0.0
28/06/2015,0.0,-20.59,25.0,-23143.968,0.0
29/06/2015,0.0,-20.67,24.3,-24166.08,0.0
30/06/2015,0.0,-20.7,25.8,-23764.32,0.0
01/07/2015,0.0,-20.73,26.5,-24380.352,0.0
02/07/2015,0.0,-20.79,28.2,-24616.224,0.0
03/07/2015,0.0,-20.85,28.9,-26137.728,0.0
04/07/2015,0.0,-20.9,28.7,-26865.216,0.0
05/07/2015,0.0,-20.9,29.3,-25206.336,0.0
06/07/2015,0.0,-20.93,30.5,-26646.624,0.0
07/07/2015,0.0,-20.98,30.9,-27395.712,0.0
08/07/2015,0.0,-21.01,29.9,-27727.488,0.0
09/07/2015,0.0,-21.06,27.9,-27482.112,0.0
10/07/2015,0.0,-21.14,26.9,-26416.8,0.0
11/07/2015,0.0,-21.13,27.1,-25650.432,0.0
12/07/2015,0.0,-21.14,28.6,-25368.768,0.0
13/07/2015,0.8,-21.15,28.6,-26046.144,0.0
14/07/2015,0.0,-21.21,29.7,-27841.536,0.0
15/07/2015,0.0,-21.29,30.6,-28728.864,0.0
16/07/2015,0.0,-21.35,31.3,-28376.352,0.0
17/07/2015,0.0,-21.42,30.5,-28207.872,0.0
18/07/2015,0.0,-21.53,31.1,-27414.72,0.0
19/07/2015,0.0,-21.57,30.8,-25500.096,0.0
20/07/2015,0.0,-21.56,30.9,-25850.016,0.0
21/07/2015,0.0,-21.64,31.1,-28160.352,0.0
22/07/2015,1.2,-21.62,27.5,-27399.168,0.0
23/07/2015,0.0,-21.47,28.0,-22892.544,0.0
24/07/2015,0.0,-21.57,27.8,-26853.984,0.0
25/07/2015,0.7,-21.57,25.5,-23505.12,0.0
26/07/2015,0.0,-21.44,28.0,-18931.968,0.0
27/07/2015,0.0,-21.52,27.6,-24515.136,0.0
28/07/2015,0.0,-21.59,28.5,-26398.656,0.0
29/07/2015,0.0,-21.66,28.1,-26218.08,0.0
30/07/2015,0.3,-21.69,28.3,-26103.168,0.0
31/07/2015,0.0,-21.7,26.6,-25887.168,0.0
01/08/2015,0.0,-21.71,27.4,-25680.672,0.0
02/08/2015,2.5,-21.79,26.4,-24391.584,0.0
03/08/2015,0.0,-21.7,27.0,-23098.176,0.0
04/08/2015,0.0,-21.77,28.5,-24751.872,0.0
05/08/2015,0.0,-21.82,29.8,-27578.88,0.0
06/08/2015,0.0,-21.88,29.6,-27463.968,0.0
07/08/2015,0.0,-21.92,30.4,-27449.28,0.0
08/08/2015,0.9,-21.99,29.4,-28468.8,0.0
09/08/2015,12.5,-21.97,26.0,-24516.864,0.0
10/08/2015,2.4,-21.83,21.9,-19692.288,0.0
11/08/2015,0.0,-21.86,25.0,-24516.864,0.0
12/08/2015,0.0,-21.89,27.3,-26351.136,0.0
13/08/2015,0.0,-21.93,28.0,-27103.68,0.0
14/08/2015,0.0,-21.94,28.5,-27241.92,0.0
15/08/2015,2.4,-21.95,25.4,-24745.824,0.0
16/08/2015,7.6,-21.8,21.1,-18365.184,0.0
17/08/2015,0.2,-21.85,22.3,-22640.256,0.0
18/08/2015,0.2,-21.9,23.6,-25101.792,0.0
19/08/2015,9.5,-21.93,21.1,-24729.408,0.0
20/08/2015,0.0,-22.14,21.2,-32542.56,0.0
21/08/2015,0.0,-22.19,22.0,-27593.568,0.0
22/08/2015,0.0,-22.09,21.9,-25788.672,0.0
23/08/2015,0.0,-22.09,22.8,-26555.04,0.0
24/08/2015,5.0,-22.1,23.4,-25060.32,0.0
25/08/2015,0.0,-22.07,25.5,-25945.056,0.0
26/08/2015,0.0,-22.1,24.1,-25084.512,0.0
27/08/2015,0.0,-22.13,26.2,-27209.088,0.0
28/08/2015,0.0,-22.21,26.8,-28353.024,0.0
29/08/2015,0.0,-22.25,27.7,-27911.52,0.0
30/08/2015,0.0,-22.27,28.3,-27308.448,0.0
31/08/2015,0.0,-22.28,27.6,-28482.624,0.0
01/09/2015,0.0,-22.31,26.6,-28415.232,0.0
02/09/2015,0.0,-22.33,25.9,-27812.16,0.0
03/09/2015,0.0,-22.32,25.6,-28426.464,0.0
04/09/2015,0.0,-22.25,24.4,-28052.352,0.0
05/09/2015,5.8,-22.2,23.2,-26168.832,0.0
06/09/2015,0.0,-22.25,21.3,-25569.216,0.0
07/09/2015,0.0,-22.29,21.1,-26692.416,0.0
08/09/2015,0.0,-22.33,20.8,-27668.736,0.0
09/09/2015,0.0,-22.3,19.0,-26678.592,0.0
10/09/2015,0.0,-22.33,19.5,-26548.128,0.0
11/09/2015,0.0,-22.39,19.9,-27545.184,0.0
12/09/2015,0.0,-22.4,21.4,-27476.064,0.0
13/09/2015,3.3,-22.4,18.7,-25085.376,0.0
14/09/2015,0.6,-22.28,22.8,-24026.112,0.0
15/09/2015,0.0,-22.28,25.6,-24937.632,0.0
16/09/2015,0.1,-22.3,26.9,-26803.008,0.0
17/09/2015,0.0,-22.36,28.6,-27829.44,0.0
18/09/2015,0.0,-22.44,27.1,-29021.76,0.0
19/09/2015,0.0,-22.52,24.2,-29511.648,0.0
20/09/2015,0.0,-22.48,20.4,-26267.328,0.0
21/09/2015,0.0,-22.5,19.9,-27500.256,0.0
22/09/2015,0.0,-22.55,19.0,-28181.088,2.4
23/09/2015,0.2,-22.54,18.7,-27787.104,2.4
24/09/2015,5.8,-22.56,15.9,-26486.784,2.4
25/09/2015,1.2,-22.57,16.6,-25620.192,2.5
26/09/2015,0.0,-22.56,18.0,-26234.496,2.4
27/09/2015,0.0,-22.61,17.6,-26028.0,2.4
28/09/2015,0.0,-22.61,17.3,-25448.256,2.4
29/09/2015,0.0,-22.62,17.2,-26834.976,2.4
30/09/2015,0.0,-22.66,16.6,-27612.576,2.4
01/10/2015,3.2,-22.61,16.2,-23602.752,2.4
02/10/2015,1.2,-22.57,19.1,-24506.496,2.4
03/10/2015,1.4,-22.57,18.4,-24546.24,2.4
04/10/2015,0.0,-22.62,17.7,-24778.656,2.4
05/10/2015,2.4,-22.56,20.5,-24928.128,2.4
06/10/2015,0.4,-22.57,21.0,-26005.536,2.4
07/10/2015,41.2,-22.59,18.2,-26067.744,2.6
08/10/2015,0.0,-22.66,18.6,-27260.064,2.5
09/10/2015,0.0,-22.73,16.6,-27767.232,2.5
10/10/2015,20.2,-22.6,15.7,-26251.776,2.5
11/10/2015,0.0,-22.6,14.6,-25371.36,2.5
12/10/2015,0.2,-22.69,14.9,-27298.944,2.5
13/10/2015,1.6,-22.64,18.3,-25084.512,2.5
14/10/2015,27.4,-22.56,18.0,-22602.24,2.6
15/10/2015,0.2,-22.6,16.6,-23734.944,2.6
16/10/2015,0.8,-22.72,14.9,-24782.112,2.5
17/10/2015,0.0,-22.77,14.9,-25723.872,2.5
18/10/2015,3.0,-22.72,14.7,-23512.032,2.5
19/10/2015,3.0,-22.6,16.2,-22759.488,2.5
20/10/2015,0.0,-22.62,13.2,-24113.376,2.5
21/10/2015,0.0,-22.69,12.9,-26091.936,2.5
22/10/2015,0.0,-22.77,12.7,-26271.648,2.5
23/10/2015,0.0,-22.83,14.1,-25812.0,2.5
24/10/2015,0.0,-22.85,15.6,-25736.832,2.6
25/10/2015,0.0,-22.73,11.7,-22330.944,2.5
26/10/2015,0.0,-22.73,11.4,-22315.392,2.5
27/10/2015,0.0,-22.69,13.6,-22135.68,2.8
28/10/2015,1.6,-22.71,15.6,-23315.904,3.2
29/10/2015,28.2,-22.72,14.6,-25365.312,3.0
30/10/2015,0.0,-22.86,14.9,-26551.584,2.8
31/10/2015,0.0,-22.97,15.1,-28470.528,2.8
01/11/2015,0.0,-23.06,14.7,-28653.696,2.8
02/11/2015,0.0,-23.04,12.1,-29211.84,2.7
03/11/2015,0.0,-23.04,11.1,-27593.568,2.7
04/11/2015,0.0,-22.94,14.5,-25838.784,2.7
05/11/2015,0.0,-22.91,15.3,-25440.48,2.7
06/11/2015,0.2,-22.97,12.7,-25589.952,2.7
07/11/2015,0.4,-23.01,11.4,-26523.072,2.7
08/11/2015,0.0,-23.06,12.5,-26512.704,2.7
09/11/2015,0.0,-23.02,11.4,-25646.976,2.7
10/11/2015,0.0,-23.02,12.3,-26390.016,2.7
11/11/2015,0.0,-23.05,11.1,-26626.752,2.7
12/11/2015,0.0,-23.05,11.7,-26093.664,2.7
13/11/2015,0.2,-23.1,8.4,-26449.632,2.7
14/11/2015,0.0,-23.09,12.7,-26415.936,2.7
15/11/2015,0.0,-23.03,11.8,-25055.136,2.7
16/11/2015,0.0,-23.01,11.6,-26618.112,2.6
17/11/2015,0.0,-23.11,9.9,-25822.368,2.7
18/11/2015,0.0,-23.05,12.9,-25022.304,2.6
19/11/2015,0.0,-23.13,9.0,-25910.496,2.6
20/11/2015,0.0,-23.04,13.9,-26218.08,2.6
21/11/2015,36.2,-22.9,13.7,-27032.832,2.9
22/11/2015,1.8,-23.15,6.3,-27218.592,3.0
23/11/2015,7.4,-23.25,5.4,-25168.32,2.8
24/11/2015,0.0,-23.21,7.3,-25418.016,2.9
25/11/2015,0.8,-23.05,4.4,-24289.632,2.8
26/11/2015,0.6,-23.0,6.1,-23662.368,2.8
27/11/2015,0.8,-23.11,6.9,-25052.544,3.0
28/11/2015,0.0,-23.21,5.1,-27708.48,3.0
29/11/2015,0.0,-23.32,5.2,-26766.72,2.9
30/11/2015,0.0,-23.32,6.7,-26651.808,2.9
01/12/2015,0.0,-23.3,9.2,-26329.536,2.9
02/12/2015,0.2,-23.32,4.8,-25599.456,2.8
03/12/2015,0.2,-23.3,5.3,-25075.872,2.8
04/12/2015,0.0,-23.3,9.3,-27159.84,2.8
05/12/2015,0.0,-23.38,7.7,-27530.496,2.8
06/12/2015,0.0,-23.36,8.0,-26197.344,2.8
07/12/2015,0.0,-23.37,6.5,-26690.688,2.8
08/12/2015,0.0,-23.35,7.4,-25195.968,2.8
09/12/2015,0.2,-23.33,7.7,-26767.584,2.8
10/12/2015,0.0,-23.38,8.4,-26514.432,2.7
11/12/2015,0.0,-23.37,4.3,-26588.736,2.7
12/12/2015,0.0,-23.42,5.5,-27894.24,2.7
13/12/2015,0.0,-23.38,6.7,-26847.936,2.7
14/12/2015,0.0,-23.43,3.4,-27498.528,2.7
15/12/2015,0.2,-23.5,2.9,-27381.024,2.7
16/12/2015,0.0,-23.49,6.5,-27420.768,2.7
17/12/2015,0.2,-23.52,3.7,-27358.56,2.7
18/12/2015,0.0,-23.51,4.1,-28103.328,2.7
19/12/2015,0.0,-23.39,7.7,-27923.616,2.7
20/12/2015,0.4,-23.41,5.4,-26624.16,2.7
21/12/2015,0.2,-23.41,3.1,-26550.72,2.7
22/12/2015,0.0,-23.46,6.1,-28396.224,2.7
23/12/2015,0.2,-23.47,4.9,-28440.288,2.7
24/12/2015,1.8,-23.48,5.6,-28899.072,2.7
25/12/2015,0.2,-23.49,7.0,-27603.072,2.7
26/12/2015,0.4,-23.47,3.4,-26576.64,2.7
27/12/2015,0.4,-23.47,1.3,-27070.848,2.7
28/12/2015,0.2,-23.49,0.4,-27610.848,2.7
29/12/2015,0.2,-23.5,1.7,-28731.456,2.7
30/12/2015,0.2,-23.54,2.9,-26685.504,2.7
31/12/2015,0.2,-23.56,3.6,-29775.168,2.7
